Prvn,Pftn,Cont,Longit,Latit,Taotpnm,Fctn
福建省,宁德市,福鼎市,120.230667,27.03108,福鼎剑龙观,全真
福建省,宁德市,福鼎市,120.31562,27.39253,福鼎清云观,全真
福建省,宁德市,福鼎市,120.209419,27.318771,福鼎清云道观,全真
福建省,宁德市,福鼎市,120.218178,27.318493,福鼎清净道观,全真
福建省,宁德市,福鼎市,120.361061,26.959667,福鼎白云道观,全真
福建省,宁德市,福鼎市,120.24691,27.307892,福鼎福兴道观,全真
福建省,宁德市,福鼎市,120.168922,27.420401,福鼎福山道观,全真
福建省,宁德市,古田县,118.922028,26.578691,古田临水宫,正一
福建省,宁德市,蕉城区,119.713593,26.652412,宁德新塘宫,正一
福建省,宁德市,蕉城区,119.524338,26.659267,宁德清音阁,全真
福建省,宁德市,蕉城区,119.535614,26.666071,宁德福山玄元观,全真
福建省,宁德市,蕉城区,119.529213,26.813162,宁德福水宫,正一
福建省,宁德市,蕉城区,119.528084,26.645081,宁德贤明观,全真
福建省,宁德市,蕉城区,119.422882,26.850151,宁德鹤林宫,全真
福建省,宁德市,寿宁县,119.636261,27.426281,寿宁犀溪罗山玉皇殿,正一
福建省,宁德市,寿宁县,119.593094,27.246532,寿宁青峰仙宫,正一
福建省,宁德市,霞浦县,120.003296,26.882271,霞浦八仙宫,全真
福建省,宁德市,霞浦县,120.024086,26.801197,霞浦南天宫,全真
福建省,宁德市,霞浦县,119.986404,26.960262,霞浦昌阳观,全真
福建省,宁德市,霞浦县,120.216194,26.919159,霞浦水门松东观,全真
福建省,宁德市,柘荣县,119.8711,27.23023,柘荣三清观,全真
福建省,宁德市,柘荣县,119.904213,27.237238,柘荣东狮山清云宫,全真
福建省,宁德市,柘荣县,119.902069,27.239521,柘荣清阳观,全真
福建省,宁德市,柘荣县,119.857353,27.208292,柘荣琼云观,全真
福建省,宁德市,柘荣县,119.898872,27.237625,柘荣褒荣宫,全真
福建省,宁德市,柘荣县,119.904076,27.190115,柘荣钟鼓山玄妙观,全真
福建省,宁德市,柘荣县,119.843544,27.18885,柘荣长春宫,全真
福建省,宁德市,周宁县,119.327698,27.144892,周宁奇仙岗道观,全真
福建省,莆田市,涵江区,119.175034,25.473843,莆田江口东蔡东岳观,正一
福建省,莆田市,涵江区,119.204964,25.491051,莆田福莆仙东岳观,正一
福建省,莆田市,涵江区,119.128021,25.428291,莆田三江口钱湖宫,正一
福建省,莆田市,涵江区,119.07283,25.515581,莆田东张义安宫,正一
福建省,莆田市,涵江区,119.10298,25.45398,莆田保尾太师府,正一
福建省,莆田市,涵江区,119.110954,25.462217,莆田保尾正极殿,正一
福建省,莆田市,涵江区,119.10298,25.45398,莆田保尾缓麟宫,正一
福建省,莆田市,涵江区,119.117859,25.461082,莆田后度胜利宫,正一
福建省,莆田市,涵江区,119.158623,25.465471,莆田后郭仙宫宫,正一
福建省,莆田市,涵江区,119.158623,25.465471,莆田后郭重兴祖庙,正一
福建省,莆田市,涵江区,119.084824,25.453993,莆田周墩兴显宫,正一
福建省,莆田市,涵江区,119.084824,25.453993,莆田周墩长福宫,正一
福建省,莆田市,涵江区,119.115524,25.486172,莆田国欢上林宫,正一
福建省,莆田市,涵江区,119.140778,25.466162,莆田国欢凤山宫,正一
福建省,莆田市,涵江区,119.118111,25.474882,莆田国欢励浦社,正一
福建省,莆田市,涵江区,119.13723,25.476912,莆田国欢塘头会庆堂,正一
福建省,莆田市,涵江区,119.141083,25.473301,莆田国欢洞庭宫,正一
福建省,莆田市,涵江区,119.140778,25.466162,莆田国欢玉林宫,正一
福建省,莆田市,涵江区,119.12146,25.478302,莆田塘西福安宫,正一
福建省,莆田市,涵江区,119.083702,25.462082,莆田安仁朝霞宫,正一
福建省,莆田市,涵江区,119.102127,25.451927,莆田宫口天仙府,正一
福建省,莆田市,涵江区,119.102127,25.451927,莆田宫口灵慈宫,正一
福建省,莆田市,涵江区,119.105927,25.448284,莆田延宁东阁亭,正一
福建省,莆田市,涵江区,119.117859,25.461082,莆田延宁玉华殿,正一
福建省,莆田市,涵江区,119.124184,25.505852,莆田梧塘九莲岩,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口上后双峰宫,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口上后松山庙,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口上后梅林宫,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口上后民兴宫,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口上后泉兴宫,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口上后献瑞观,正一
福建省,莆田市,涵江区,119.167809,25.479122,莆田江口上蔡仪依东宫,正一
福建省,莆田市,涵江区,119.196434,25.485323,莆田江口上魁真武殿,正一
福建省,莆田市,涵江区,119.233131,25.521429,莆田江口东大佑贤庙,正一
福建省,莆田市,涵江区,119.233131,25.521429,莆田江口东大北极殿,正一
福建省,莆田市,涵江区,119.196434,25.485323,莆田江口东山广济庙,正一
福建省,莆田市,涵江区,119.175034,25.473843,莆田江口东楼临江宫,正一
福建省,莆田市,涵江区,119.175034,25.473843,莆田江口东楼北极殿,正一
福建省,莆田市,涵江区,119.175034,25.473843,莆田江口东楼南安庙,正一
福建省,莆田市,涵江区,119.175034,25.473843,莆田江口东游明安殿,正一
福建省,莆田市,涵江区,119.177193,25.492973,莆田江口东田福宸宫,正一
福建省,莆田市,涵江区,119.166321,25.488813,莆田江口丰山仪依祖宫,正一
福建省,莆田市,涵江区,119.166321,25.488813,莆田江口丰山金轮殿,正一
福建省,莆田市,涵江区,119.173019,25.491692,莆田江口丰美东岳殿,正一
福建省,莆田市,涵江区,119.196434,25.485323,莆田江口为头清达宫,正一
福建省,莆田市,涵江区,119.185112,25.481882,莆田江口五星北辰宫,正一
福建省,莆田市,涵江区,119.185112,25.481882,莆田江口五星广惠殿,正一
福建省,莆田市,涵江区,119.185112,25.481882,莆田江口五星开兴宫,正一
福建省,莆田市,涵江区,119.185112,25.481882,莆田江口五星极乐宫,正一
福建省,莆田市,涵江区,119.185112,25.481882,莆田江口五星英惠宫,正一
福建省,莆田市,涵江区,119.166321,25.488813,莆田江口井头北极殿,正一
福建省,莆田市,涵江区,119.162743,25.490993,莆田江口厚峰北恒殿,正一
福建省,莆田市,涵江区,119.205193,25.495213,莆田江口园下清溪宫,正一
福建省,莆田市,涵江区,119.2005,25.497021,莆田江口园顶夫子宫,正一
福建省,莆田市,涵江区,119.147148,25.49855,莆田江口坂梁重霄殿,正一
福建省,莆田市,涵江区,119.221931,25.507042,莆田江口大东蟠龙庙,正一
福建省,莆田市,涵江区,119.196434,25.485323,莆田江口孝义佑圣观,正一
福建省,莆田市,涵江区,119.20253,25.486231,莆田江口孝义新兴殿,正一
福建省,莆田市,涵江区,119.20253,25.486231,莆田江口孝义锦城庙,正一
福建省,莆田市,涵江区,119.230537,25.53466,莆田江口官庄康宁庙,正一
福建省,莆田市,涵江区,119.20253,25.486231,莆田江口新井凤池宫,正一
福建省,莆田市,涵江区,119.194489,25.486742,莆田江口新前兴贤庙,正一
福建省,莆田市,涵江区,119.194489,25.486742,莆田江口新前凫山宫,正一
福建省,莆田市,涵江区,119.194489,25.486742,莆田江口新前隆佑宫,正一
福建省,莆田市,涵江区,119.196373,25.472542,莆田江口新墩永福宫,正一
福建省,莆田市,涵江区,119.196373,25.472542,莆田江口新墩福惠宫,正一
福建省,莆田市,涵江区,119.196373,25.472542,莆田江口新墩金山宫,正一
福建省,莆田市,涵江区,119.198677,25.4776,莆田江口海星威显宫,正一
福建省,莆田市,涵江区,119.198677,25.4776,莆田江口海星威显庙,正一
福建省,莆田市,涵江区,119.196434,25.485323,莆田江口港下福海宫,正一
福建省,莆田市,涵江区,119.20253,25.486231,莆田江口炉台宫,正一
福建省,莆田市,涵江区,119.167809,25.479122,莆田江口石东大罗宫,正一
福建省,莆田市,涵江区,119.167809,25.479122,莆田江口石东广济宝殿,正一
福建省,莆田市,涵江区,119.167809,25.479122,莆田江口石东志元宫,正一
福建省,莆田市,涵江区,119.167809,25.479122,莆田江口石东文元殿,正一
福建省,莆田市,涵江区,119.167809,25.479122,莆田江口石东铁山宫,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石庭通明殿,正一
福建省,莆田市,涵江区,119.184319,25.509233,莆田江口石狮兴隆殿,正一
福建省,莆田市,涵江区,119.184319,25.509233,莆田江口石狮凤来宫,正一
福建省,莆田市,涵江区,119.184319,25.509233,莆田江口石狮降圣殿,正一
福建省,莆田市,涵江区,119.184319,25.509233,莆田江口石狮顺兴殿,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石西五显宫,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石西凌峰殿,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石西白云宫,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石西蔡公宫,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石西金山宫,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口石西龙山宫,正一
福建省,莆田市,涵江区,119.216873,25.514313,莆田江口莆江安宁宫,正一
福建省,莆田市,涵江区,119.20253,25.486231,莆田江口锦江祖庙,正一
福建省,莆田市,涵江区,119.174683,25.523302,莆田江口院里万安宫,正一
福建省,莆田市,涵江区,119.174683,25.523302,莆田江口院里昭灵宫,正一
福建省,莆田市,涵江区,119.196434,25.485323,莆田江口院里莲峰庙,正一
福建省,莆田市,涵江区,119.161278,25.476742,莆田江口顶西坡龙山宫,正一
福建省,莆田市,涵江区,119.118111,25.474882,莆田沁东安民宫,正一
福建省,莆田市,涵江区,119.10215,25.43503,莆田洋尾灵镇宫,正一
福建省,莆田市,涵江区,119.112808,25.455029,莆田涵东下洋乌台宫,正一
福建省,莆田市,涵江区,119.113106,25.450886,莆田涵东下洋武当宫,正一
福建省,莆田市,涵江区,119.108236,25.456584,莆田涵东塘北新丰祖宫,正一
福建省,莆田市,涵江区,119.121689,25.459192,莆田涵东宫下大成里宫,正一
福建省,莆田市,涵江区,119.118488,25.456713,莆田涵东铺尾文明宫,正一
福建省,莆田市,涵江区,119.117142,25.456282,莆田涵东铺尾龙津宫,正一
福建省,莆田市,涵江区,119.107803,25.448631,莆田涵东霞徐天妃宫,正一
福建省,莆田市,涵江区,119.105927,25.448284,莆田涵江延宁宫,正一
福建省,莆田市,涵江区,119.160385,25.447147,莆田涵江雁阵宫,正一
福建省,莆田市,涵江区,119.074646,25.430403,莆田涵江鲤江庙,正一
福建省,莆田市,涵江区,119.110954,25.462217,莆田涵西十王殿,正一
福建省,莆田市,涵江区,119.105423,25.451408,莆田涵西南庄宫,正一
福建省,莆田市,涵江区,119.110954,25.462217,莆田涵西大巷里北极殿,正一
福建省,莆田市,涵江区,119.10334,25.453789,莆田涵西孝义正极殿,正一
福建省,莆田市,涵江区,119.110954,25.462217,莆田涵西楼下龙楼宫,正一
福建省,莆田市,涵江区,119.102982,25.463041,莆田涵西苍林麒麟宗宫,正一
福建省,莆田市,涵江区,119.1163,25.45879,莆田田边埕武当殿,正一
福建省,莆田市,涵江区,119.07486,25.449001,莆田白塘显应庙,正一
福建省,莆田市,涵江区,118.994881,25.597424,莆田白沙长兴宫,正一
福建省,莆田市,涵江区,119.099121,25.468323,莆田码头北极殿,正一
福建省,莆田市,涵江区,119.077171,25.514622,莆田萩芦双亭显圣殿,正一
福建省,莆田市,涵江区,119.09745,25.52424,莆田萩芦崇圣宫,正一
福建省,莆田市,涵江区,119.084564,25.519821,莆田萩芦洪南东方庙,正一
福建省,莆田市,涵江区,119.084564,25.519821,莆田萩芦灵慈宫,正一
福建省,莆田市,涵江区,119.087173,25.426672,莆田镇江弘仁宫,正一
福建省,莆田市,涵江区,119.107803,25.448631,莆田霞徐顺济庙,正一
福建省,莆田市,涵江区,119.121689,25.45919,莆田顶铺莲华宫,正一
福建省,莆田市,荔城区,119.022079,25.426033,莆田兴化府城隍庙,正一
福建省,莆田市,荔城区,119.018745,25.445852,莆田东岩山妈祖行宫,正一
福建省,莆田市,荔城区,119.036011,25.48332,莆田九华山仙公洞,正一
福建省,莆田市,荔城区,119.160858,25.324183,莆田五侯山仙女洞,正一
福建省,莆田市,荔城区,119.160858,25.324183,莆田五侯山通明殿,正一
福建省,莆田市,荔城区,119.055153,25.386332,莆田厝柄龙津庙,正一
福建省,莆田市,荔城区,119.150314,25.362003,莆田后积万灵宫,正一
福建省,莆田市,荔城区,119.14077,25.346851,莆田呈山呈祥宫,正一
福建省,莆田市,荔城区,119.14077,25.346851,莆田呈山灵慈庙,正一
福建省,莆田市,荔城区,119.020973,25.343672,莆田壶公山凌云殿,正一
福建省,莆田市,荔城区,119.062378,25.385281,莆田常溪后溪宫,正一
福建省,莆田市,荔城区,119.108711,25.365622,莆田惠洋震武殿,正一
福建省,莆田市,荔城区,119.022301,25.443163,莆田拱辰瑞云祖庙,正一
福建省,莆田市,荔城区,119.158249,25.361921,莆田持久山土地庙,正一
福建省,莆田市,荔城区,119.022079,25.426033,莆田文峰天后宫,正一
福建省,莆田市,荔城区,119.181252,25.328651,莆田栏山兴福殿,正一
福建省,莆田市,荔城区,119.059059,25.48764,莆田碗洋关圣庙,正一
福建省,莆田市,荔城区,119.199471,25.336252,莆田竹庄三清殿,正一
福建省,莆田市,荔城区,119.056328,25.510632,莆田紫霄寺殿,正一
福建省,莆田市,荔城区,119.022079,25.426033,莆田英龙英惠社,正一
福建省,莆田市,荔城区,119.047318,25.386751,莆田蒲坂凌云别殿,正一
福建省,莆田市,荔城区,119.023903,25.425863,莆田西社混元殿,正一
福建省,莆田市,荔城区,119.030777,25.3901,莆田锦墩祥云殿,正一
福建省,莆田市,荔城区,119.026299,25.423622,莆田阔口飞来阁,正一
福建省,莆田市,荔城区,119.092812,25.386122,莆田黄石北辰宫,正一
福建省,莆田市,荔城区,119.127739,25.393421,莆田黄石流憩殿,正一
福建省,莆田市,仙游县,118.70826,25.20862,仙游园庄半岭宫,正一
福建省,莆田市,仙游县,118.870163,25.25605,仙游枫亭天中玉皇殿,正一
福建省,莆田市,仙游县,118.869133,25.262022,仙游枫亭麟山宫,正一
福建省,莆田市,仙游县,118.74971,25.407331,仙游榜头三清宫,正一
福建省,莆田市,仙游县,118.822647,25.323151,仙游郊尾梅塘仙水宫,正一
福建省,莆田市,仙游县,118.816452,25.317371,仙游郊尾湖宅仙水宫,正一
福建省,莆田市,仙游县,118.721863,25.344772,仙游鲤南井尾宫,正一
福建省,莆田市,仙游县,118.697342,25.355093,仙游鲤南爱晓宫,正一
福建省,莆田市,仙游县,118.707016,25.350393,仙游鲤南蜚南宫,正一
福建省,莆田市,秀屿区,119.172691,25.247852,莆田东峤东西宫,正一
