Prgrvn_i,Pfgrtn_i,Prgrvn_j,Pfgrtn_j,Year,Invja,Umja,Desja
省份i,地市i,省份j,地市j,会计年度,联合申请的发明数量,联合申请的实用新型数量,联合申请的外观设计数量
安徽省,马鞍山市,广西壮族自治区,柳州市,2020,0,2,0
安徽省,马鞍山市,河北省,廊坊市,2018,2,0,0
安徽省,马鞍山市,河北省,廊坊市,2019,2,2,1
安徽省,马鞍山市,河北省,廊坊市,2020,6,1,0
安徽省,马鞍山市,河北省,石家庄市,2019,1,1,0
安徽省,马鞍山市,河北省,石家庄市,2020,1,0,0
安徽省,马鞍山市,河北省,唐山市,2018,1,1,0
安徽省,马鞍山市,河北省,唐山市,2020,0,1,0
安徽省,马鞍山市,河南省,三门峡市,2018,1,0,0
安徽省,马鞍山市,湖北省,荆门市,2020,1,0,0
安徽省,马鞍山市,湖北省,武汉市,2018,1,0,0
安徽省,马鞍山市,湖北省,武汉市,2020,1,0,0
安徽省,马鞍山市,湖南省,长沙市,2018,2,0,0
安徽省,马鞍山市,湖南省,长沙市,2019,4,0,0
安徽省,马鞍山市,湖南省,衡阳市,2019,1,0,0
安徽省,马鞍山市,湖南省,衡阳市,2020,2,2,0
安徽省,马鞍山市,湖南省,湘潭市,2018,2,0,0
安徽省,马鞍山市,江苏省,常州市,2018,3,0,0
安徽省,马鞍山市,江苏省,常州市,2019,1,2,0
安徽省,马鞍山市,江苏省,常州市,2020,0,1,0
安徽省,马鞍山市,江苏省,淮安市,2019,1,1,0
安徽省,马鞍山市,江苏省,南京市,2018,101,37,0
安徽省,马鞍山市,江苏省,南京市,2019,88,34,1
安徽省,马鞍山市,江苏省,南京市,2020,142,82,2
安徽省,马鞍山市,江苏省,南通市,2019,1,0,0
安徽省,马鞍山市,江苏省,南通市,2020,5,0,0
安徽省,马鞍山市,江苏省,苏州市,2018,2,2,0
安徽省,马鞍山市,江苏省,苏州市,2019,12,13,0
安徽省,马鞍山市,江苏省,苏州市,2020,7,10,0
安徽省,马鞍山市,江苏省,泰州市,2018,4,4,0
安徽省,马鞍山市,江苏省,无锡市,2019,3,0,0
安徽省,马鞍山市,江苏省,无锡市,2020,2,0,0
安徽省,马鞍山市,江苏省,徐州市,2018,2,2,0
安徽省,马鞍山市,辽宁省,鞍山市,2019,1,0,0
安徽省,马鞍山市,辽宁省,鞍山市,2020,1,3,0
安徽省,马鞍山市,辽宁省,大连市,2019,1,0,0
安徽省,马鞍山市,辽宁省,大连市,2020,1,1,0
安徽省,马鞍山市,辽宁省,锦州市,2018,1,0,0
安徽省,马鞍山市,辽宁省,沈阳市,2019,1,0,0
安徽省,马鞍山市,内蒙古自治区,包头市,2018,2,0,0
安徽省,马鞍山市,内蒙古自治区,包头市,2019,2,2,0
安徽省,马鞍山市,宁夏回族自治区,银川市,2020,0,1,0
安徽省,马鞍山市,山东省,德州市,2020,1,0,0
安徽省,马鞍山市,山东省,枣庄市,2019,0,2,0
安徽省,马鞍山市,上海市,上海市,2018,8,11,1
安徽省,马鞍山市,上海市,上海市,2019,14,9,0
安徽省,马鞍山市,上海市,上海市,2020,22,6,0
安徽省,马鞍山市,四川省,成都市,2018,3,6,0
安徽省,马鞍山市,四川省,成都市,2019,8,1,0
安徽省,马鞍山市,四川省,成都市,2020,3,0,0
安徽省,马鞍山市,四川省,眉山市,2018,9,0,0
安徽省,马鞍山市,四川省,眉山市,2019,10,0,0
安徽省,马鞍山市,四川省,眉山市,2020,16,0,0
安徽省,马鞍山市,天津市,天津市,2019,1,0,0
安徽省,马鞍山市,天津市,天津市,2020,1,1,0
安徽省,马鞍山市,新疆维吾尔自治区,乌鲁木齐市,2018,3,0,0
安徽省,马鞍山市,新疆维吾尔自治区,伊犁哈萨克自治州,2018,3,0,0
安徽省,马鞍山市,云南省,昆明市,2018,1,0,0
安徽省,马鞍山市,云南省,昆明市,2019,1,0,0
安徽省,马鞍山市,云南省,昆明市,2020,2,0,0
安徽省,马鞍山市,浙江省,杭州市,2019,2,0,0
安徽省,马鞍山市,浙江省,杭州市,2020,2,0,0
安徽省,马鞍山市,浙江省,湖州市,2019,1,0,0
安徽省,马鞍山市,浙江省,金华市,2020,3,0,0
安徽省,马鞍山市,浙江省,宁波市,2018,1,2,0
安徽省,马鞍山市,浙江省,宁波市,2020,1,3,0
安徽省,马鞍山市,重庆市,重庆市,2020,1,0,0
安徽省,宿州市,安徽省,合肥市,2018,18,11,0
安徽省,宿州市,安徽省,合肥市,2019,19,17,0
安徽省,宿州市,安徽省,合肥市,2020,12,2,0
安徽省,宿州市,安徽省,宣城市,2018,2,2,0
安徽省,宿州市,北京市,北京市,2018,15,23,0
安徽省,宿州市,北京市,北京市,2019,7,10,0
安徽省,宿州市,北京市,北京市,2020,6,6,0
安徽省,宿州市,河南省,商丘市,2018,1,0,0
安徽省,宿州市,江苏省,南京市,2018,1,1,0
安徽省,宿州市,江苏省,南京市,2019,8,0,0
安徽省,宿州市,江苏省,南京市,2020,2,0,0
安徽省,宿州市,江苏省,南通市,2019,5,0,0
安徽省,宿州市,山西省,大同市,2018,1,0,0
安徽省,宿州市,天津市,天津市,2018,2,1,0
安徽省,宿州市,天津市,天津市,2019,0,1,0
安徽省,铜陵市,安徽省,亳州市,2018,1,0,0
安徽省,铜陵市,安徽省,亳州市,2019,1,1,0
安徽省,铜陵市,安徽省,池州市,2018,1,0,0
安徽省,铜陵市,安徽省,池州市,2019,4,3,0
安徽省,铜陵市,安徽省,池州市,2020,7,6,0
安徽省,铜陵市,安徽省,滁州市,2019,2,0,0
安徽省,铜陵市,安徽省,合肥市,2018,17,5,0
安徽省,铜陵市,安徽省,合肥市,2019,15,6,0
安徽省,铜陵市,安徽省,合肥市,2020,15,8,0
安徽省,铜陵市,安徽省,淮北市,2020,0,1,0
安徽省,铜陵市,安徽省,淮南市,2019,2,0,0
安徽省,铜陵市,安徽省,芜湖市,2020,2,2,0
安徽省,铜陵市,北京市,北京市,2018,10,22,0
安徽省,铜陵市,北京市,北京市,2019,18,7,0
安徽省,铜陵市,北京市,北京市,2020,12,14,0
安徽省,铜陵市,广东省,珠海市,2018,0,1,0
安徽省,铜陵市,湖北省,省直辖县级行政区划,2018,38,0,0
安徽省,铜陵市,湖北省,武汉市,2019,1,0,0
安徽省,铜陵市,湖北省,武汉市,2020,0,10,0
安徽省,铜陵市,江苏省,常州市,2018,1,0,0
安徽省,铜陵市,江苏省,常州市,2019,1,1,0
安徽省,铜陵市,江苏省,常州市,2020,0,2,0
安徽省,铜陵市,江苏省,淮安市,2020,0,1,0
安徽省,铜陵市,江苏省,南京市,2018,1,1,0
安徽省,铜陵市,江苏省,南京市,2019,2,0,0
安徽省,铜陵市,江苏省,南京市,2020,1,0,0
安徽省,铜陵市,江苏省,无锡市,2018,1,1,0
安徽省,铜陵市,江苏省,无锡市,2019,2,1,0
安徽省,铜陵市,江苏省,徐州市,2020,1,0,0
安徽省,铜陵市,江苏省,扬州市,2020,4,1,0
安徽省,铜陵市,山东省,潍坊市,2019,1,1,0
安徽省,铜陵市,山东省,烟台市,2019,1,1,0
安徽省,铜陵市,山东省,烟台市,2020,1,0,0
安徽省,铜陵市,上海市,上海市,2018,0,5,0
安徽省,铜陵市,上海市,上海市,2019,0,2,0
安徽省,铜陵市,上海市,上海市,2020,1,1,0
安徽省,铜陵市,四川省,成都市,2018,1,0,0
安徽省,铜陵市,四川省,绵阳市,2018,0,2,0
安徽省,铜陵市,天津市,天津市,2020,0,1,0
安徽省,铜陵市,云南省,昆明市,2020,2,0,0
安徽省,铜陵市,浙江省,杭州市,2018,1,0,0
安徽省,铜陵市,浙江省,杭州市,2019,3,1,0
安徽省,铜陵市,浙江省,杭州市,2020,1,0,0
安徽省,铜陵市,浙江省,嘉兴市,2020,2,0,0
安徽省,铜陵市,浙江省,绍兴市,2018,1,0,0
安徽省,铜陵市,浙江省,绍兴市,2020,1,0,0
安徽省,铜陵市,重庆市,重庆市,2019,1,0,0
安徽省,铜陵市,重庆市,重庆市,2020,1,0,0
安徽省,芜湖市,安徽省,安庆市,2019,1,1,0
安徽省,芜湖市,安徽省,安庆市,2020,1,0,0
安徽省,芜湖市,安徽省,池州市,2020,1,7,0
安徽省,芜湖市,安徽省,滁州市,2019,14,1,0
安徽省,芜湖市,安徽省,滁州市,2020,1,0,0
安徽省,芜湖市,安徽省,合肥市,2018,19,8,0
安徽省,芜湖市,安徽省,合肥市,2019,21,6,0
安徽省,芜湖市,安徽省,合肥市,2020,28,21,0
安徽省,芜湖市,安徽省,淮北市,2019,1,0,0
安徽省,芜湖市,安徽省,淮南市,2019,1,0,0
安徽省,芜湖市,安徽省,淮南市,2020,16,0,0
安徽省,芜湖市,安徽省,宣城市,2020,2,0,0
安徽省,芜湖市,北京市,北京市,2018,33,61,0
安徽省,芜湖市,北京市,北京市,2019,40,76,1
安徽省,芜湖市,北京市,北京市,2020,38,87,3
安徽省,芜湖市,福建省,福州市,2020,0,1,0
安徽省,芜湖市,福建省,三明市,2019,0,2,0
安徽省,芜湖市,福建省,三明市,2020,5,15,0
安徽省,芜湖市,福建省,厦门市,2020,3,3,0
安徽省,芜湖市,甘肃省,临夏回族自治州,2020,3,7,0
安徽省,芜湖市,广东省,佛山市,2018,132,212,0
安徽省,芜湖市,广东省,佛山市,2019,125,98,24
安徽省,芜湖市,广东省,佛山市,2020,203,183,74
安徽省,芜湖市,广东省,广州市,2018,12,0,0
安徽省,芜湖市,广东省,广州市,2019,2,0,0
安徽省,芜湖市,广东省,广州市,2020,21,1,0
安徽省,芜湖市,广东省,江门市,2018,1,0,0
安徽省,芜湖市,广东省,深圳市,2018,21,23,1
安徽省,芜湖市,广东省,深圳市,2019,5,15,0
安徽省,芜湖市,广东省,深圳市,2020,20,27,1
安徽省,芜湖市,广东省,肇庆市,2020,1,0,0
安徽省,芜湖市,广东省,中山市,2019,1,1,0
安徽省,芜湖市,广东省,珠海市,2018,26,19,0
安徽省,芜湖市,广东省,珠海市,2019,29,24,0
安徽省,芜湖市,广东省,珠海市,2020,23,26,0
安徽省,芜湖市,广西壮族自治区,百色市,2019,1,1,0
安徽省,芜湖市,河北省,承德市,2020,1,1,0
安徽省,芜湖市,河北省,石家庄市,2018,27,66,0
安徽省,芜湖市,河北省,石家庄市,2019,8,40,0
安徽省,芜湖市,河北省,石家庄市,2020,10,23,0
安徽省,芜湖市,河南省,洛阳市,2020,1,1,0
安徽省,芜湖市,河南省,平顶山市,2019,1,0,0
安徽省,芜湖市,黑龙江省,哈尔滨市,2019,3,1,0
安徽省,芜湖市,湖北省,武汉市,2018,16,19,0
安徽省,芜湖市,湖北省,武汉市,2019,14,20,0
安徽省,芜湖市,湖北省,武汉市,2020,7,21,0
安徽省,芜湖市,湖南省,娄底市,2019,1,3,0
安徽省,芜湖市,湖南省,娄底市,2020,1,4,0
安徽省,芜湖市,湖南省,益阳市,2018,0,2,0
安徽省,芜湖市,江苏省,常州市,2018,0,2,0
安徽省,芜湖市,江苏省,常州市,2019,6,1,0
安徽省,芜湖市,江苏省,常州市,2020,7,0,0
安徽省,芜湖市,江苏省,淮安市,2018,1,0,0
安徽省,芜湖市,江苏省,淮安市,2019,1,2,0
安徽省,芜湖市,江苏省,廊坊市,2019,0,1,0
安徽省,芜湖市,江苏省,南京市,2018,3,0,0
安徽省,芜湖市,江苏省,南京市,2019,7,1,0
安徽省,芜湖市,江苏省,南京市,2020,36,9,2
安徽省,芜湖市,江苏省,南通市,2019,3,3,0
安徽省,芜湖市,江苏省,无锡市,2018,1,0,0
安徽省,芜湖市,江苏省,无锡市,2019,4,0,0
安徽省,芜湖市,江苏省,无锡市,2020,2,0,0
安徽省,芜湖市,江苏省,徐州市,2018,1,0,0
安徽省,芜湖市,江苏省,徐州市,2020,5,5,0
安徽省,芜湖市,江苏省,盐城市,2018,0,1,0
安徽省,芜湖市,江苏省,盐城市,2020,0,2,0
安徽省,芜湖市,江西省,吉安市,2020,1,1,0
安徽省,芜湖市,江西省,上饶市,2020,3,0,0
安徽省,芜湖市,辽宁省,沈阳市,2018,0,2,0
安徽省,芜湖市,内蒙古自治区,呼伦贝尔市,2020,1,2,0
安徽省,芜湖市,山东省,临沂市,2019,6,4,0
安徽省,芜湖市,山东省,临沂市,2020,9,5,0
安徽省,芜湖市,山东省,淄博市,2019,0,1,0
安徽省,芜湖市,山西省,晋中市,2020,3,0,0
安徽省,芜湖市,陕西省,宝鸡市,2019,0,2,0
安徽省,芜湖市,上海市,上海市,2018,20,18,0
安徽省,芜湖市,上海市,上海市,2019,14,33,4
安徽省,芜湖市,上海市,上海市,2020,46,61,0
安徽省,芜湖市,四川省,成都市,2018,8,0,0
安徽省,芜湖市,四川省,宜宾市,2019,1,0,0
安徽省,芜湖市,天津市,天津市,2020,31,2,0
安徽省,芜湖市,新疆维吾尔自治区,克拉玛依市,2018,1,1,0
安徽省,芜湖市,新疆维吾尔自治区,克拉玛依市,2020,1,2,0
安徽省,芜湖市,新疆维吾尔自治区,伊犁哈萨克自治州,2020,3,0,0
安徽省,芜湖市,浙江省,杭州市,2019,1,2,0
安徽省,芜湖市,浙江省,杭州市,2020,9,14,7
安徽省,芜湖市,浙江省,湖州市,2020,1,0,0
安徽省,芜湖市,浙江省,温州市,2018,1,10,0
安徽省,芜湖市,浙江省,温州市,2019,0,12,0
安徽省,芜湖市,浙江省,温州市,2020,7,33,0
安徽省,芜湖市,浙江省,舟山市,2019,0,2,0
安徽省,芜湖市,浙江省,舟山市,2020,2,0,0
安徽省,宣城市,安徽省,安庆市,2018,0,1,0
安徽省,宣城市,安徽省,合肥市,2018,9,8,0
安徽省,宣城市,安徽省,合肥市,2019,12,4,0
安徽省,宣城市,安徽省,合肥市,2020,2,5,0
安徽省,宣城市,北京市,北京市,2018,20,30,0
安徽省,宣城市,北京市,北京市,2019,19,29,0
安徽省,宣城市,北京市,北京市,2020,21,52,0
安徽省,宣城市,广西壮族自治区,南宁市,2018,1,0,0
安徽省,宣城市,河北省,保定市,2018,1,0,0
安徽省,宣城市,湖北省,宜昌市,2018,2,2,0
安徽省,宣城市,江苏省,南京市,2018,0,2,0
安徽省,宣城市,江苏省,南京市,2019,3,2,0
安徽省,宣城市,江苏省,南京市,2020,2,0,0
安徽省,宣城市,江苏省,南通市,2020,4,1,0
安徽省,宣城市,江西省,南昌市,2020,1,0,0
安徽省,宣城市,辽宁省,大连市,2020,1,1,0
安徽省,宣城市,山东省,临沂市,2020,0,1,0
安徽省,宣城市,上海市,上海市,2018,5,4,0
安徽省,宣城市,上海市,上海市,2019,5,1,0
安徽省,宣城市,上海市,上海市,2020,6,1,0
安徽省,宣城市,天津市,天津市,2019,1,0,0
安徽省,宣城市,浙江省,宁波市,2019,1,0,0
北京市,北京市,安徽省,亳州市,2018,18,34,0
北京市,北京市,安徽省,亳州市,2019,12,22,0
北京市,北京市,安徽省,亳州市,2020,13,30,0
北京市,北京市,安徽省,六安市,2018,27,19,0
北京市,北京市,安徽省,六安市,2019,22,14,0
北京市,北京市,安徽省,六安市,2020,19,14,0
北京市,北京市,福建省,三明市,2018,7,5,0
北京市,北京市,福建省,三明市,2019,4,4,0
北京市,北京市,福建省,三明市,2020,3,2,0
北京市,北京市,甘肃省,兰州市,2018,226,163,0
北京市,北京市,甘肃省,兰州市,2019,156,98,1
北京市,北京市,甘肃省,兰州市,2020,152,60,2
北京市,北京市,甘肃省,临夏回族自治州,2018,2,2,0
北京市,北京市,甘肃省,临夏回族自治州,2019,1,2,0
北京市,北京市,甘肃省,临夏回族自治州,2020,1,2,0
北京市,北京市,广东省,东莞市,2018,57,9,1
北京市,北京市,广东省,东莞市,2019,63,19,3
北京市,北京市,广东省,东莞市,2020,56,21,6
北京市,北京市,广东省,佛山市,2018,29,16,1
北京市,北京市,广东省,佛山市,2019,23,21,0
北京市,北京市,广东省,佛山市,2020,20,15,0
北京市,北京市,广东省,云浮市,2019,4,1,0
北京市,北京市,广东省,中山市,2018,44,66,0
北京市,北京市,广东省,中山市,2019,29,40,0
北京市,北京市,广东省,中山市,2020,50,72,1
北京市,北京市,贵州省,六盘水市,2018,1,0,0
北京市,北京市,贵州省,六盘水市,2019,4,0,0
北京市,北京市,海南省,儋州市,2019,1,0,0
北京市,北京市,海南省,儋州市,2020,3,1,0
北京市,北京市,海南省,儋州市（含洋浦）,2020,2,0,0
北京市,北京市,海南省,三亚市,2018,15,0,0
北京市,北京市,海南省,三亚市,2019,5,2,0
北京市,北京市,海南省,三亚市,2020,5,5,0
北京市,北京市,河北省,保定市,2018,329,137,0
北京市,北京市,河北省,保定市,2019,590,149,12
北京市,北京市,河北省,保定市,2020,641,200,15
北京市,北京市,河南省,三门峡市,2018,16,23,0
北京市,北京市,河南省,三门峡市,2019,5,7,0
北京市,北京市,河南省,三门峡市,2020,9,32,0
北京市,北京市,河南省,省直辖县级行政区划,2018,33,0,0
北京市,北京市,河南省,信阳市,2018,33,16,0
北京市,北京市,河南省,信阳市,2019,16,2,0
北京市,北京市,河南省,信阳市,2020,3,0,0
北京市,北京市,黑龙江省,佳木斯市,2018,3,4,0
北京市,北京市,黑龙江省,佳木斯市,2020,4,10,0
北京市,北京市,黑龙江省,七台河市,2018,3,2,0
北京市,北京市,黑龙江省,七台河市,2019,0,2,0
北京市,北京市,黑龙江省,七台河市,2020,0,2,0
北京市,北京市,黑龙江省,伊春市,2018,3,3,0
北京市,北京市,黑龙江省,伊春市,2019,3,3,0
北京市,北京市,黑龙江省,伊春市,2020,11,21,0
北京市,北京市,江苏省,丹阳市,2019,0,1,1
北京市,北京市,江西省,九江市,2018,5,8,0
北京市,北京市,江西省,九江市,2019,8,15,1
北京市,北京市,江西省,九江市,2020,12,35,0
北京市,北京市,江西省,上饶市,2018,9,11,0
北京市,北京市,江西省,上饶市,2019,2,4,2
北京市,北京市,江西省,上饶市,2020,4,1,3
北京市,北京市,辽宁省,丹东市,2018,32,30,0
北京市,北京市,辽宁省,丹东市,2019,27,25,1
北京市,北京市,辽宁省,丹东市,2020,25,22,0
北京市,北京市,内蒙古自治区,包头市,2018,24,31,5
北京市,北京市,内蒙古自治区,包头市,2019,29,31,1
北京市,北京市,内蒙古自治区,包头市,2020,23,26,0
北京市,北京市,内蒙古自治区,乌海市,2018,7,21,0
北京市,北京市,内蒙古自治区,乌海市,2019,4,9,0
北京市,北京市,内蒙古自治区,乌海市,2020,7,1,0
北京市,北京市,内蒙古自治区,乌兰察布市,2018,6,2,0
北京市,北京市,内蒙古自治区,乌兰察布市,2019,6,2,0
北京市,北京市,内蒙古自治区,乌兰察布市,2020,18,34,0
北京市,北京市,内蒙古自治区,兴安盟,2018,3,1,0
北京市,北京市,内蒙古自治区,兴安盟,2019,14,2,0
北京市,北京市,内蒙古自治区,兴安盟,2020,8,3,0
北京市,北京市,宁夏回族自治区,中卫市,2018,1,1,0
北京市,北京市,宁夏回族自治区,中卫市,2019,2,3,0
北京市,北京市,山东省,东营市,2018,301,371,0
北京市,北京市,山东省,东营市,2019,421,408,2
北京市,北京市,山东省,东营市,2020,388,394,1
北京市,北京市,山东省,临沂市,2018,23,24,0
北京市,北京市,山东省,临沂市,2019,173,52,1
北京市,北京市,山东省,临沂市,2020,101,55,0
北京市,北京市,山西省,临汾市,2018,9,14,0
北京市,北京市,山西省,临汾市,2019,8,12,0
北京市,北京市,山西省,临汾市,2020,0,1,0
北京市,北京市,上海市,上海市,2018,1911,235,7
北京市,北京市,上海市,上海市,2019,2581,319,27
北京市,北京市,上海市,上海市,2020,3235,429,59
北京市,北京市,四川省,乐山市,2018,2,0,0
北京市,北京市,四川省,乐山市,2019,2,1,0
北京市,北京市,四川省,乐山市,2020,3,2,0
北京市,北京市,四川省,凉山彝族自治州,2018,3,2,0
北京市,北京市,四川省,凉山彝族自治州,2019,4,0,0
北京市,北京市,四川省,凉山彝族自治州,2020,0,2,0
北京市,北京市,四川省,内江市,2018,2,3,0
北京市,北京市,四川省,内江市,2019,0,2,0
北京市,北京市,四川省,内江市,2020,2,1,0
北京市,北京市,新疆维吾尔自治区,克拉玛依市,2018,31,70,0
北京市,北京市,新疆维吾尔自治区,克拉玛依市,2019,53,70,1
北京市,北京市,新疆维吾尔自治区,克拉玛依市,2020,143,104,0
北京市,北京市,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,2020,2,8,0
北京市,北京市,新疆维吾尔自治区,乌鲁木齐市,2018,242,198,0
北京市,北京市,新疆维吾尔自治区,乌鲁木齐市,2019,287,211,1
北京市,北京市,新疆维吾尔自治区,乌鲁木齐市,2020,499,258,0
北京市,北京市,新疆维吾尔自治区,伊犁哈萨克自治州,2018,10,13,0
北京市,北京市,新疆维吾尔自治区,伊犁哈萨克自治州,2019,13,12,0
北京市,北京市,新疆维吾尔自治区,伊犁哈萨克自治州,2020,10,8,0
