Bdhttpnm,Fctn,Drctnm,Cratdt,Prvn,Pftn,Cont,Spfcadd,Tpintdc,Topbdtp,Kcrsusp,Sncarlv,Longit,Latit,source_file,religion_type,Taotpnm,Msqnm,Msqintdc,Topmsq,Chrnm,Mastm,Chrintdc,Topshr,Saltm,Province,City,Region,Proacade,Citacade,Regacade
延庆寺,汉语系,杨瑞京,,河北省,石家庄市,藁城市,河北省藁城市贾市庄镇马邱村,,,,,114.953888,37.889431,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
西里村清凉寺,汉语系,米增凯,,河北省,石家庄市,藁城市,河北省藁城市兴安镇西里村,,,,,114.938080,38.058689,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
西门天恩寺,汉语系,岳金栓,,河北省,石家庄市,藁城市,河北省藁城市西关镇西门村,,,,,114.814713,38.255623,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
赵庄村念佛堂,汉语系,鲍换金,,河北省,石家庄市,藁城市,河北省藁城市张家庄镇赵庄村,,,,,114.693741,38.174900,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
里庄三教寺,汉语系,李占秋,,河北省,石家庄市,藁城市,河北省藁城市常安镇里庄村,,,,,114.963623,37.964371,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
普光寺,汉语系,释果亮,年代不详,河北省,石家庄市,晋州市,河北省晋州市镇赵村,普光寺是唐太宗李世民御赐宰相魏征的家庙，始建于贞观五年（公元613年）。,,,,115.067070,38.044704,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
慈玉济寺,汉语系,张玉英,年代不详,河北省,石家庄市,晋州市,河北省晋州市桃园镇西台村,2011年10月15日上午，新落成的晋州市慈玉济寺举行开光大典，全国各地佛门弟子以及广大四众弟子近五千人参加了开光大典，香港艺人曾志伟、苗侨伟、戚美珍以及投资人张玉珊前来祝贺。,,,,115.028931,37.875942,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
开寿寺,汉语系,高建良,,河北省,石家庄市,晋州市,河北省晋州市桃园镇后甫村,,,,,115.014290,37.977573,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
洪福寺,汉语系,谷小翠,,河北省,石家庄市,晋州市,河北省晋州市东里庄镇中作村,,,,,115.098419,37.955452,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
观世寺,汉语系,释通忍,,河北省,石家庄市,晋州市,河北省晋州市东里庄镇东寺村,,,,,115.083618,37.936264,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
顺兴寺,汉语系,王庆顺,,河北省,石家庄市,晋州市,河北省晋州市营里镇鲁家庄村,,,,,115.134239,37.807102,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
灵岩寺,汉语系,释延迁,北齐,河北省,石家庄市,井陉县,河北省石家庄市井陉县秀林镇西柏山村,灵岩寺位于河北省井陉县秀林镇南，距县城微水20.5华里，前临甘陶河，后倚天台山；宜沙公路从山脚下穿过，绵右渠水蜿蜒盘绕山腰。这里悬崖峭壁、古柏盈崖，草木浓郁。寺庙建在峨险峤危之处，四周山峦迭翠，谷涧纵横，风光秀美，寺宇与大自然融为一体，形成神邃优美的旅游景区。,,,,114.077820,37.959461,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
金华寺,汉语系,释一莲,年代不详,河北省,石家庄市,井陉县,河北省石家庄市井陉县南王庄乡北芦庄村,金华寺：距井陉县城20公里的南王庄乡境内，井（陉）元（氏）公路在寺前穿过。此处的山称观音山，周围异峰突起，围成一个大山场，占地5000亩。,,,,114.186882,37.907009,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
华严寺,汉语系,释果亮,,河北省,石家庄市,井陉县,河北省石家庄市井陉县秀林镇北横口村,,,,,114.103920,38.007900,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
大愿寺,汉语系,释寂久,,河北省,石家庄市,井陉县,河北省石家庄市井陉县小作镇北石门村,,,,,114.052177,38.127743,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
宝林寺,汉语系,释果通,,河北省,石家庄市,井陉县,河北省石家庄市井陉县小作镇西岭村,,,,,114.029839,38.119740,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
朝阳寺,汉语系,释一醒,,河北省,石家庄市,井陉县,河北省石家庄市井陉县北正乡西南正村,,,,,114.082138,38.044769,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
龙岩寺,汉语系,释宽叶,,河北省,石家庄市,井陉县,河北省石家庄市井陉县苍岩山镇胡家滩村,,,,,114.139580,37.844982,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
灵山寺,汉语系,释净慈,,河北省,石家庄市,灵寿县,河北省石家庄市灵寿县陈庄镇白家河村,,,,,114.166733,38.586193,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
观音寺,汉语系,李海瑞,年代不详,河北省,石家庄市,灵寿县,河北省石家庄市灵寿县五岳寨风景区,,,,,113.868217,38.720779,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
灵岩寺,汉语系,陈泉洲,北齐,河北省,石家庄市,鹿泉市,河北省鹿泉市白鹿泉乡枣林村西,枣林村西，原为并排两座寺院，中间以腰墙分隔为前后两进院落，。前有天王殿，殿前有石桥一座，由块石砌就，在石缝中原长有一棵柏树，从根部分成二杈，呈倒人字形，当地人俗称“人字柏”。进天王殿，院东西有配殿各三间，东侧有二层钟楼一座，砖、木、石结构，布瓦歇山顶，面一进一，通高9米，三、五架梁横一挂钟用的横梁。前后檐下各用一朵一斗二升交麻叶的平身科，两山面各用两朵交麻叶。角柱为木质通柱。楼顶及墙损坏比较严重。往里进月亮门为二进院，正北为大雄宝殿，砖、木、石结构，布瓦硬山顶，面阔三间，进深一间，前后带廊。建筑面积108平方米，高7.6米。三、五架梁前后带抱头梁，前檐下随檩枋和柱头枋间有垫板，其余构件因白灰抹顶不太清楚。现保存好，大雄宝殿后面有僧房若干间，寺东并列为跨院，供白衣观音，在清末时就已毁坏。,,,,114.275208,38.068069,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
龙泉寺,汉语系,代雅云,年代不详,河北省,石家庄市,鹿泉市,河北省鹿泉市上庄镇韩庄村西,龙泉寺坐落在河北省石家庄市鹿泉龙泉汉北岸台地上，东距石家庄14公里。龙泉寺历史悠久。,,,,114.329758,37.998051,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
乘业寺,汉语系,师书子,,河北省,石家庄市,鹿泉市,河北省鹿泉市大河镇北落凌村,,,,,114.402260,38.170383,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
吉祥寺,汉语系,赵龙,,河北省,石家庄市,鹿泉市,河北省鹿泉市李村镇西小壁村村东,,,,,114.377884,38.186295,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
大悲寺,汉语系,李三多,,河北省,石家庄市,鹿泉市,河北省鹿泉市李村镇郑村,,,,,114.353920,38.218582,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
奇云寺,汉语系,刘静,,河北省,石家庄市,鹿泉市,河北省鹿泉市黄壁庄镇翠巍山东,,,,,114.322777,38.240330,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
宝泉寺,汉语系,白秀珍,,河北省,石家庄市,鹿泉市,河北省鹿泉市上寨乡梁庄村,,,,,114.321602,37.938511,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
禅林寺,汉语系,于秋枝,,河北省,石家庄市,鹿泉市,河北省鹿泉市获鹿镇石柏村,,,,,114.337273,38.094902,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
观音寺,汉语系,郭贵枝,年代不详,河北省,石家庄市,鹿泉市,河北省鹿泉市寺家庄镇东良政村,,,,,114.477142,37.958851,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
明觉寺,汉语系,杜喜凤,,河北省,石家庄市,鹿泉市,河北省鹿泉市李村镇同阁村西,,,,,114.336723,38.170841,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
普照寺,汉语系,王书婷,,河北省,石家庄市,鹿泉市,河北省鹿泉市宜安镇裴村村东,,,,,114.302948,38.193581,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
万安寺,汉语系,韩书瑞,,河北省,石家庄市,栾城区,河北省石家庄市开发区郄马镇北郄马村,,,,,114.625885,37.979984,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
延寿寺,汉语系,释慧和,年代不详,河北省,石家庄市,平山县,河北省石家庄市平山县古月镇北下寨村,平山延寿禅寺，地点：河北省平山县，构造：南院和北院，建筑：天王殿、韦驮殿、伽兰殿、观音殿。,,,,113.901443,38.299984,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
觉山寺,汉语系,释宽域,年代不详,河北省,石家庄市,平山县,河北省石家庄市平山县古月镇寺南坡村,觉山寺（也称觉山天宁万寿禅寺），位子河北省平山县古月镇寺南坡村，东距县城30公里，距石家庄市55公里，寺院占地面积80多亩，寺后和左右山场均为寺院保护区域，共700多亩，50余万平方米。,,县级重点文物保护单位,,113.884689,38.227562,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
万寿寺,汉语系,释果恒,南北朝后梁大定六年（559年）,河北省,石家庄市,平山县,河北省石家庄市平山县三汲乡寺沟村,河北平山万寿寺位于林山，在县城西北二十里东西二峰对立，故名在东叫东林山，在西叫西林山，二山相距约五里，山上各一寺。,,,,113.805878,38.419121,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
燃灯寺,汉语系,释耀空,,河北省,石家庄市,平山县,河北省石家庄市平山县城,,,,,114.186050,38.259980,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
甘泉寺,汉语系,释慧进,,河北省,石家庄市,平山县,河北省石家庄市平山县平山镇南西焦村,,,,,114.172050,38.195400,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
普光寺,汉语系,释宏化,,河北省,石家庄市,平山县,河北省石家庄市平山县王坡乡营盘村,,,,,114.096352,38.493885,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
普济寺,汉语系,释超界,,河北省,石家庄市,平山县,河北省石家庄市平山县合河口乡中台山村,,,,,113.818283,38.713749,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
真像寺,汉语系,释弘徹,年代不详,河北省,石家庄市,桥西区,河北省石家庄市桥西区三简路,真像寺位于石家庄市南简良村，据村内老人叙述，寺庙解放前期为一土堡式寺庙，寺内碑刻遗存不多，有碣碑，年代漫漶，据碑文记载，寺庙始建于唐开元年间。鹿泉县志亦有关记载。,,,国家AAAA级旅游景区,114.421219,38.060589,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
三圣寺,汉语系,释慧真,,河北省,石家庄市,桥西区,河北省石家庄市桥西区东良厢村,,,,,114.437454,37.999130,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
香莲寺,汉语系,释照池,,河北省,石家庄市,唐县,河北省石家庄市行唐县龙州大街,,,,,114.552940,38.438480,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
东关念佛堂（十方院）,汉语系,张书英,,河北省,石家庄市,无极县,河北省石家庄市无极县无极镇东关村,,,,,114.991562,38.180191,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
兴国寺,汉语系,释心经,年代不详,河北省,石家庄市,无极县,河北省石家庄市无极县无极镇西关村,,,,,114.970123,38.177429,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
大名庄念佛堂（弘仁寺）,汉语系,田国民,,河北省,石家庄市,无极县,河北省石家庄市无极县北苏镇大名庄村,,,,,114.859833,38.162960,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
楼下念佛堂,汉语系,李鹏,,河北省,石家庄市,无极县,河北省石家庄市无极县北苏镇楼下村,,,,,114.830101,38.209259,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
永宁寺,汉语系,齐俊平,,河北省,石家庄市,无极县,河北省石家庄市无极县城道乡袁流村,,,,,114.948509,38.237251,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
法云寺,汉语系,罗瑛,,河北省,石家庄市,无极县,河北省石家庄市无极县东侯坊乡东侯坊村,,,,,114.906288,38.186722,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
兴灵寺,汉语系,释学慈,,河北省,石家庄市,辛集市,河北省辛集市旧城镇孟章村,,,,,115.355644,38.026581,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
台头寺,汉语系,释圣西,,河北省,石家庄市,辛集市,河北省辛集市旧城镇旧城村,,,,,115.395767,38.005650,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
大兴寺,汉语系,甄二文,,河北省,石家庄市,辛集市,河北省辛集市前营乡西刘庄村,,,,,115.368980,37.973942,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
大德寺,汉语系,刘敬芬,,河北省,石家庄市,辛集市,河北省辛集市南智邱镇耿虔寺村,,,,,115.219864,37.758263,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
崇兴寺,汉语系,释慧明,,河北省,石家庄市,辛集市,河北省辛集市南智邱镇泗尚村,,,,,115.248627,37.801811,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
清利寺,汉语系,释悟智,,河北省,石家庄市,辛集市,河北省辛集市辛集镇六郎营村,,,,,115.261108,37.939281,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
白象寺,汉语系,释圣安,,河北省,石家庄市,辛集市,河北省辛集市位伯镇南四仲村,,,,,115.224724,38.032520,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
长春寺,汉语系,谢好信,,河北省,石家庄市,辛集市,河北省辛集市位伯镇北位井村,,,,,115.267761,38.014381,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
智弘寺,汉语系,范保玉,,河北省,石家庄市,辛集市,河北省辛集市南智邱镇南智邱村,,,,,115.241135,37.749401,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
虚云禅林,汉语系,常宏,年代不详,河北省,石家庄市,新华区,河北省石家庄市新华区大郭镇于底村,虚云禅林原名重胜寺，坐落于石家庄市新华区于底镇，1992年由柏林禅寺委派僧团进驻，成为柏林禅寺下院，是一所女众道场。,,,,114.403023,38.083382,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
净莲寺,汉语系,释慧舟,,河北省,石家庄市,新华区,河北省石家庄市新华区上京村,,,,,114.420967,38.124752,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
龙岗寺,汉语系,释慧德,公元591年,河北省,石家庄市,裕华区,河北省石家庄市开发区宋营镇东仰陵村,龙岗寺位于石家庄市裕华区宋营镇东南边缘（原归属正定县），因此处原有丘陵一座，观之须仰视，故名东仰陵。,,,,114.612083,38.002171,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
谛音寺,汉语系,陈泉州,,河北省,石家庄市,裕华区,河北省石家庄市裕华区建设南大街,,,,,114.512238,38.024670,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
玄通寺,汉语系,释慧真,年代不详,河北省,石家庄市,元氏县,河北省石家庄市元氏县东张乡黎村,玄通寺坐落在元氏县梨村，在2008年11月7日，在玄通古寺的基础上，重新修护建设。,,,,114.539581,37.686352,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
白毫寺,汉语系,释万舟,,河北省,石家庄市,元氏县,河北省石家庄市元氏县东张乡杜庄,,,,,114.502480,37.712662,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
蟠龙寺,汉语系,释任其,,河北省,石家庄市,元氏县,河北省石家庄市元氏县北褚乡蟠龙湖,,,,,114.407509,37.810581,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
护国弥陀寺,汉语系,释燃燈,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县赵家庄村,河北省石家庄赞皇县石柱山护国弥陀寺，古称护国弥陀庵。,,,,114.356613,37.546711,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
东坛山净土念佛堂,汉语系,赵焕振,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县东坛山村,,,,,114.418861,37.703602,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
云灵寺,汉语系,释慧智,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县邢郭乡马村五马山云灵寺,,,,,114.433670,37.662804,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
净业寺,汉语系,释普昱,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县花林村,,,,,114.456253,37.683342,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
法会寺,汉语系,释静永,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县西龙门乡西江洞村,,,,,114.382179,37.677563,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
淮泉寺,汉语系,释静永,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县嶂石岩村,,,,,114.117332,37.533436,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
白衣庵,汉语系,释慧智,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县院头镇赵家庄,,,,,114.356613,37.546711,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
无量寿念佛堂,汉语系,杨俊菊,,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县刑郭乡东王俄村,,,,,114.479004,37.624771,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
柏林禅寺,汉语系,释明海,汉献帝建安年间,河北省,石家庄市,赵县,河北省石家庄市赵县石塔东路,柏林禅寺位于河北省赵县县城（古称赵州）东南角，与赵州桥遥遥相望，始建于汉献帝建安年间（196-220年），全寺占地80亩。古称观音院，南宋为永安院，金代名柏林禅院，自元代起即称柏林禅寺。现任住持为河北省佛教协会会长明海大和尚。,,,,114.776160,37.756310,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
五星观音堂,汉语系,刘凤珍,,河北省,石家庄市,赵县,河北省石家庄市赵县大夫庄村,,,,,115.039986,37.759357,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
大兴寺念佛堂,汉语系,高俊校,,河北省,石家庄市,赵县,河北省石家庄市赵县杨户办事处贤门楼,,,,,114.943634,37.764004,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
法喜念佛堂,汉语系,张秋林,,河北省,石家庄市,赵县,河北省石家庄市赵县北中马办事处田庄村,,,,,114.964111,37.846302,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
西林寺念佛堂,汉语系,王英菊,,河北省,石家庄市,赵县,河北省石家庄市赵县宋村,,,,,114.732590,37.738613,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
香光念佛堂,汉语系,耿贵存,,河北省,石家庄市,赵县,河北省石家庄市赵县沙河店镇东杨村,,,,,114.774361,37.654110,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
普门念佛堂,汉语系,贾志辉,,河北省,石家庄市,赵县,河北省石家庄市赵县谢庄乡郜家庄村,,,,,114.999939,37.824902,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
曹庄村念佛堂,汉语系,张勤居,,河北省,石家庄市,赵县,河北省石家庄市赵县范庄镇曹庄村,,,,,114.991219,37.763271,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
临济寺,汉语系,释慧林,年代不详,河北省,石家庄市,正定县,河北省石家庄市正定县临济路,临济寺，原称临济院，现坐落于河北省正定县城生民街东侧。正定临济寺最早建于东魏孝静帝兴和二年（540）。,,,,114.573318,38.134842,佛寺.csv,buddhist_temple,,,,,,,,,,,,,,,
